Rank,University,Score
88,MICHIGAN STATE UNIVERSITY,2143
89,UNIVERSITY OF BERN,2121
90,UNIVERSITY OF SYDNEY,2065
91,MONASH UNIVERSITY,2060
92,UNIVERSITY OF WARWICK,2060
93,UNIVERSITY OF BONN,2054
94,UNIVERSITY OF HELSINKI,2044
95,UNIVERSITY OF GENEVA,2033
96,GEORGIA INSTITUTE OF TECHNOLOGY,2026
97,"KINGS COLLEGE, LONDON",2007
98,CARNEGIE MELLON UNIVERSITY,2000
99,UNIVERSITY OF FLORIDA,1973
100,LEIDEN UNIVERSITY,1953
101,UNIVERSITY OF UTRECHT,1944
102,TEL AVIV UNIVERSITY,1922
103,RADBOUD UNIVERSITY NIJMEGEN,1918
104,"SUNY, STONY BROOK",1912
105,OSAKA UNIVERSITY,1890
106,HEBREW UNIVERSITY OF JERUSALEM,1882
107,VRIJE UNIVERSITEIT AMSTERDAM,1859
108,UNIVERSITY OF COLOGNE,1838
109,LUND UNIVERSITY,1792
110,UNIVERSITY OF GRONINGEN,1764
111,UNIVERSITY OF VIENNA,1760
112,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,1713
113,UNIVERSITY OF OSLO,1710
114,UNIVERSITY OF LYON,1702
115,UNIVERSITY OF GRENOBLE ALPES,1655
116,UNIVERSITY OF ROCHESTER,1629
117,UNIVERSITY OF PARIS XI,1611
118,UNIVERSITY OF GEORGIA,1603
119,RICE UNIVERSITY,1590
120,UNIVERSITY OF LAUSANNE,1589
121,UNIVERSITY OF IOWA,1554
122,"UNIVERSITY OF TENNESSEE, KNOXVILLE",1547
123,UNIVERSITY OF TUBINGEN,1546
124,OREGON STATE UNIVERSITY,1541
125,UNIVERSITY OF GLASGOW,1530
126,UNIVERSITY OF LIVERPOOL,1514
127,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",1488
128,GOETHE UNIVERSITY FRANKFURT,1479
129,NANYANG TECHNOLOGICAL UNIVERSITY,1462
130,UNIVERSITY OF MONTREAL,1452
131,UNIVERSITY OF LEEDS,1449
132,UNIVERSITY OF EXETER,1449
133,UNIVERSITY OF GOTTINGEN,1442
134,UNIVERSITY OF NEW SOUTH WALES,1433
135,SEOUL NATIONAL UNIVERSITY,1431
136,UNIVERSITY OF HONG KONG,1406
137,UNIVERSITY OF WESTERN AUSTRALIA,1402
138,UNIVERSITY OF MIAMI,1376
139,GHENT UNIVERSITY,1376
140,UNIVERSITY OF LEICESTER,1358
141,NAGOYA UNIVERSITY,1356
142,"QUEEN MARY, UNIVERSITY OF LONDON",1356
143,TECHNICAL UNIVERSITY OF DENMARK,1346
144,UNIVERSITY OF FREIBURG,1314
145,UNIVERSITY OF ALBERTA,1306
146,NORTH CAROLINA STATE UNIVERSITY,1300
147,WAGENINGEN UNIVERSITY,1295
148,UNIVERSITY OF CONNECTICUT,1292
149,TOHOKU UNIVERSITY,1280
150,COLORADO STATE UNIVERSITY,1267
151,UNIVERSITY OF NOTRE DAME,1264
152,UNIVERSITY OF NEW MEXICO,1242
153,TECHNICAL UNIVERSITY OF DRESDEN,1226
154,UNIVERSITY OF NOTTINGHAM,1225
155,FLORIDA STATE UNIVERSITY,1217
156,UNIVERSITY OF BERGEN,1216
157,UNIVERSITY OF STRASBOURG,1210
158,FUDAN UNIVERSITY,1209
159,DARTMOUTH COLLEGE,1201
160,BOSTON COLLEGE,1191
161,KING ABDULAZIZ UNIVERSITY,1188
162,UNIVERSITY OF YORK,1184
163,HUMBOLDT UNIVERSITY OF BERLIN,1172
164,SHANGHAI JIAO TONG UNIVERSITY,1171
165,SIMON FRASER UNIVERSITY,1164
166,ERASMUS UNIVERSITY ROTTERDAM,1162
167,CARDIFF UNIVERSITY,1153
168,ZHEJIANG UNIVERSITY,1152
169,UNIVERSITY OF PADUA,1141
170,UNIVERSITY OF KANSAS,1134
171,UNIVERSITY OF SAO PAULO,1133
172,UNIVERSITY OF HAMBURG,1129
173,UNIVERSITY OF GOTHENBURG,1126
174,UNIVERSITY OF ST ANDREWS,1125
175,"UNIVERSITY OF MISSOURI, COLUMBIA",1114
176,UNIVERSITY OF MAINZ,1100
177,UNIVERSITY OF BIRMINGHAM,1100
178,UNIVERSITY OF ADELAIDE,1074
179,UNIVERSITY OF SHEFFIELD,1070
180,UNIVERSITE LIBRE DE BRUXELLES,1068
181,BOCCONI UNIVERSITY,1061
182,UNIVERSITY OF ERLANGEN-NURNBERG,1054
183,CASE WESTERN RESERVE UNIVERSITY,1051
184,NEWCASTLE UNIVERSITY,1043
185,NORTHEASTERN UNIVERSITY,1025
186,FREE UNIVERSITY BERLIN,1024
187,UNIVERSITY OF CALGARY,1010
188,UNIVERSITY OF HOUSTON,1009
189,UNIVERSITY OF KIEL,1009
190,TECHNION ISRAEL,994
191,UNIVERSITY OF INNSBRUCK,989
192,UNIVERSITY OF PARIS V,980
193,UNIVERSITY OF DURHAM,968
194,UNIVERSITY OF MONTPELLIER 1,963
195,UNIVERSITY OF OTTAWA,961
196,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,958
197,GEORGE WASHINGTON UNIVERSITY,957
198,UNIVERSITE BORDEAUX,954
199,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,953
200,CHINESE UNIVERSITY OF HONG KONG,950
201,UNIVERSITY OF BARCELONA,949
202,TRINITY COLLEGE DUBLIN,949
203,UNIVERSITY OF CINCINNATI,931
204,UNIVERSITY OF OREGON,916
205,HOKKAIDO UNIVERSITY,908
206,FREE UNIVERSITY BRUSSELS,906
207,UNIVERSITY NACIONAL AUTONOMA MEXICO,903
208,MUNSTER UNIVERSITY,902
209,TEMPLE UNIVERSITY,902
210,NATIONAL TAIWAN UNIVERSITY,899
211,RUHR UNIVERSITY BOCHUM,899
212,GEORGETOWN UNIVERSITY,883
213,UNIVERSITY OF KENTUCKY,880
214,UNIVERSITY OF MILAN,867
215,TUFTS UNIVERSITY,863
216,LOUISIANA STATE UNIVERSITY,861
217,UNIVERSITY OF DUNDEE,857
218,"UNIVERSITY OF WISCONSIN, MADISON",854
219,BRANDEIS UNIVERSITY,851
220,UNIVERSITY OF SUSSEX,849
221,IOWA STATE UNIVERSITY,845
222,CURTIN UNIVERSITY OF TECHNOLOGY,843
223,UNIVERSITY OF DUSSELDORF,841
224,UNIVERSITY OF LEIPZIG,840
225,UNIVERSITY OF TSUKUBA,839
226,UNIVERSITE CATHOLIQUE DE LOUVAIN,835
227,UNIVERSITY OF BREMEN,829
228,UNIVERSITY OF WURZBURG,827
229,UNIVERSITY OF KONSTANZ,827
230,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,825
231,UNIVERSITY COLLEGE DUBLIN,824
232,UNIVERSITY OF ABERDEEN,817
233,TILBURG UNIVERSITY,811
234,KEIO UNIVERSITY,808
235,DELFT UNIVERSITY OF TECHNOLOGY,799
236,MAASTRICHT UNIVERSITY,795
237,UNIVERSITY OF TARTU,792
238,UNIVERSITY OF LONDON,792
239,"UNIVERSITY OF ROME, LA SAPIENZA",789
240,PARIS SCHOOL OF ECONOMICS,786
241,UMEA UNIVERSITY,782
242,DALHOUSIE UNIVERSITY,782
243,UNIVERSITY OF BOLOGNA,777
244,"UNIVERSITY OF NEBRASKA, LINCOLN",763
245,UNIVERSITY AUTONOMA BARCELONA,755
246,"CHARLES UNIVERSITY, PRAGUE",750
247,LONDON BUSINESS SCHOOL,750
248,MACQUARIE UNIVERSITY,745
249,"SUNY, BUFFALO",738
250,TOKYO INSTITUTE OF TECHNOLOGY,727
251,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,725
252,UNIVERSITY OF SOUTHERN DENMARK,722
253,UNIVERSITY OF ULM,720
254,UNIVERSITY OF ICELAND,719
255,MONTANA STATE UNIVERSITY,716
256,KANSAS STATE UNIVERSITY,713
257,UNIVERSITY OF WITWATERSRAND,708
258,WASHINGTON STATE UNIVERSITY,708
259,BARCELONA GRADUATE SCHOOL OF ECONOMICS,707
260,TECHNICAL UNIVERSITY OF KARLSRUHE,705
261,GEORGIA STATE UNIVERSITY,704
262,LOMONOSOV MOSCOW STATE UNIVERSITY,700
263,UNIVERSITY OF AUCKLAND,699
264,FEDERAL UNIVERSITY OF RIO DE JANEIRO,698
265,UNIVERSITY OF TURIN,695
266,UNIVERSITY OF MANNHEIM,693
267,UNIVERSITY OF ALABAMA BIRMINGHAM,690
268,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,689
269,UNIVERSITY OF WESTERN ONTARIO,686
270,MCMASTER UNIVERSITY,685
271,UNIVERSITY OF EAST ANGLIA,683
272,KYUSHU UNIVERSITY,683
273,NANJING UNIVERSITY,682
274,UNIVERSITY OF BATH,680
275,JAMES COOK UNIVERSITY,678
276,UNIVERSITY OF DELAWARE,671
277,SUNGKYUNKWAN UNIVERSITY,669
278,"UNIVERSITY OF TEXAS, DALLAS",669
279,UNIVERSITY OF ESSEX,669
280,CITY UNIVERSITY OF NEW YORK,665
281,UNIVERSITY OF OKLAHOMA,661
282,UNIVERSITY OF TOULOUSE 3,660
283,UNIVERSITY OF GUELPH,657
284,UNIVERSITY OF REGENSBURG,648
285,TULANE UNIVERSITY,640
286,UNIVERSITY OF VICTORIA,639
287,UNIVERSITY COMPLUTENSE MADRID,637
288,AALTO UNIVERSITY,634
289,UNIVERSITY OF TURKU,633
290,UNIVERSITY OF CHILE,628
291,BEN GURION UNIVERSITY OF THE NEGEV,622
292,STOCKHOLM SCHOOL OF ECONOMICS,621
293,UNIVERSITY AUTONOMA MADRID,620
294,LANCASTER UNIVERSITY,613
295,UNIVERSITY OF LIEGE,612
296,UNIVERSITY OF PORTO,612
297,BAR ILAN UNIVERSITY,607
298,UNIVERSITY OF CAPE TOWN,604
299,XIAMEN UNIVERSITY,597
300,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,589
301,QUEENS UNIVERSITY BELFAST,576
302,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,574
303,UNIVERSITY OF POTSDAM,570
304,UNIVERSITY OF NEW HAMPSHIRE,569
305,QUEENS UNIVERSITY,569
306,"UNIVERSITY OF NEVADA, RENO",563
307,UNIVERSITY OF TASMANIA,561
308,UNIVERSITY OF LISBON,560
309,UNIVERSITY OF SOUTH CAROLINA,559
310,UNIVERSITY OF WATERLOO,558
311,UNIVERSITY OF LORRAINE,555
312,UNIVERSITY OF BAYREUTH,552
313,DREXEL UNIVERSITY,552
314,UNIVERSITY OF ALABAMA,551
315,UNIVERSITY OF MONTPELLIER 2,545
316,GRIFFITH UNIVERSITY,542
317,UNIVERSITY OF SOUTH FLORIDA,539
318,KOREA UNIVERSITY,537
319,UNIVERSITY OF NAPLES FEDERICO 2,533
320,GEORGE MASON UNIVERSITY,532
321,UNIVERSITY OF WYOMING,531
322,KOBE UNIVERSITY,529
323,UNIVERSITY LAVAL,526
324,"UNIVERSITY OF ROME, TOR VERGATA",525
325,UNIVERSITY OF WOLLONGONG,522
326,SOUTHERN METHODIST UNIVERSITY,521
327,UNIVERSITY OF OTAGO,521
328,UNIVERSITY OF NICE,520
329,UNIVERSITY OF KENT,519
330,UNIVERSITY OF OULU,519
331,UNIVERSITY OF JENA,519
332,SICHUAN UNIVERSITY,515
333,UNIVERSITY OF MARBURG,508
334,YORK UNIVERSITY,506
335,LIVERPOOL JOHN MOORES UNIVERSITY,503
336,BRIGHAM YOUNG UNIVERSITY,497
337,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,497
338,BIELEFELD UNIVERSITY,493
339,UNIVERSITY OF TRIESTE,490
340,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,489
341,UNIVERSITY OF VERMONT,489
342,YONSEI UNIVERSITY,488
343,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,487
344,UNIVERSITY OF PISA,484
345,XIAN JIAOTONG UNIVERSITY,481
346,SYRACUSE UNIVERSITY,478
347,UNIVERSITY OF TECHNOLOGY SYDNEY,471
348,SINGAPORE MANAGEMENT UNIVERSITY,468
349,UNIVERSITY OF DUISBURG-ESSEN,466
350,TONGJI UNIVERSITY,462
351,UNIVERSITY OF FLORENCE,460
352,UNIVERSITY OF ANTWERP,455
353,NATIONAL CENTRAL UNIVERSITY,451
354,UNIVERSITY OF CARLOS III MADRID,450
355,UNIVERSITY OF STUTTGART,450
356,CHIBA UNIVERSITY,447
357,UNIVERSITY OF PERUGIA,446
358,UNIVERSITY LA LAGUNA,442
359,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",442
360,HIROSHIMA UNIVERSITY,437
361,UTAH STATE UNIVERSITY,436
362,UNIVERSITY OF BUENOS AIRES,436
363,LA TROBE UNIVERSITY,436
364,OKAYAMA UNIVERSITY,433
365,QUEENSLAND UNIVERSITY OF TECHNOLOGY,432
366,UNIVERSITY OF GRENOBLE 1,428
367,WAYNE STATE UNIVERSITY,425
368,LEHIGH UNIVERSITY,422
369,UNIVERSITY OF MILANO-BICOCCA,418
370,RWTH AACHEN UNIVERSITY,415
371,UNIVERSITY OF READING,415
372,CITY UNIVERSITY HONG KONG,411
373,VIENNA UNIVERSITY OF TECHNOLOGY,406
374,UNIVERSITY OF CENTRAL FLORIDA,404
375,VICTORIA UNIVERSITY OF WELLINGTON,403
376,UNIVERSITY OF MONTANA,396
377,UNIVERSITY OF SURREY,393
378,UNIVERSITY OF WARSAW,392
379,UNIVERSITY OF VALENCIA,389
380,UNIVERSITY OF MAINE,389
381,UNIVERSITY OF HALLE WITTENBERG,389
382,UNIVERSITY OF ORLEANS,381
383,THE OPEN UNIVERSITY,381
384,INSEAD,380
385,UNIVERSITY OF LUGANO,380
386,"SUNY, ALBANY",377
387,TECHNICAL UNIVERSITY OF BERLIN,377
388,VIRGINIA COMMONWEALTH UNIVERSITY,375
389,TEXAS TECHNICAL UNIVERSITY,374
390,UNIVERSITY OF WESTERN SYDNEY,374
391,CENTRAL EUROPEAN UNIVERSITY,373
392,UNIVERSITY OF HAIFA,373
393,CHALMERS UNIVERSITY OF TECHNOLOGY,370
394,HANYANG UNIVERSITY,366
395,NATIONAL CHENG KUNG UNIVERSITY,365
396,WUHAN UNIVERSITY,363
397,UNIVERSITY OF THE ANDES,363
398,CITY UNIVERSITY LONDON,358
399,UNIVERSITY OF LJUBLJANA,355
400,UNIVERSITY OF QUEBEC,351
401,UNIVERSITY OF OVIEDO,340
402,SAINT PETERSBURG STATE UNIVERSITY,339
403,LINKOPING UNIVERSITY,336
404,UNIVERSITY OF EVRY,335
405,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,334
406,UNIVERSITY OF MISSISSIPPI,332
407,WAKE FOREST UNIVERSITY,332
408,KTH ROYAL INSTITUTE OF TECHNOLOGY,331
409,UNIVERSITY OF RENNES 1,331
410,YOKOHAMA CITY UNIVERSITY,329
411,UNIVERSITY OF GENOA,327
412,DEAKIN UNIVERSITY,325
413,TECHNICAL UNIVERSITY OF DARMSTADT,324
414,FLORIDA INTERNATIONAL UNIVERSITY,323
415,MAHIDOL UNIVERSITY,323
416,BEIJING NORMAL UNIVERSITY,323
417,"SUNY, BINGHAMTON",322
418,UNIVERSITY OF PAVIA,322
419,WASEDA UNIVERSITY,321
420,UNIVERSITY OF KWAZULU-NATAL,320
421,SWANSEA UNIVERSITY,320
422,SWINBURNE UNIVERSITY OF TECHNOLOGY,319
423,EINDHOVEN UNIVERSITY OF TECHNOLOGY,316
424,UNIVERSITY OF MANITOBA,316
425,UNIVERSITY OF NANTES,315
426,UNIVERSITY OF HANNOVER,314
427,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,312
428,EAST CHINA NORMAL UNIVERSITY,311
429,UNIVERSITY OF VERONA,309
430,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,309
431,UNIVERSITY OF ST GALLEN,309
432,EOTVOS LORAND UNIVERSITY,307
433,UNIVERSIDADE ESTADUAL DE CAMPINAS,306
434,UNIVERSITY OF CANTERBURY,305
435,EUROPEAN UNIVERSITY INSTITUTE,305
436,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",303
437,UNIVERSITY OF GRAZ,302
438,MASSEY UNIVERSITY,302
439,RENMIN UNIVERSITY OF CHINA,300
440,"UNIVERSITY OF COLORADO, DENVER",300
441,COLLEGE OF WILLIAM AND MARY,298
442,COPENHAGEN BUSINESS SCHOOL,297
443,SAN DIEGO STATE UNIVERSITY,297
444,NANKAI UNIVERSITY,296
445,"CUNY, CITY COLLEGE",294
446,NEW YORK UNIVERSITY ABU DHABI,293
447,UNIVERSITY OF COIMBRA,292
448,CLEMSON UNIVERSITY,290
449,UNIVERSITY OF UDINE,289
450,UNIVERSITY OF CRETE,289
451,WELLESLEY COLLEGE,288
452,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",287
453,UNIVERSITY OF BARI,286
454,PARIS DAUPHINE UNIVERSITY,282
455,UNIVERSITY OF PARIS I,280
456,DORTMUND UNIVERSITY OF TECHNOLOGY,277
457,JINAN UNIVERSITY,275
458,UNIVERSITY OF ZARAGOZA,275
459,KENT STATE UNIVERSITY,275
460,JILIN UNIVERSITY,274
461,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",271
462,UNIVERSITY OF RHODE ISLAND,271
463,AALBORG UNIVERSITY,270
464,CHAPMAN UNIVERSITY,269
465,NEW MEXICO STATE UNIVERSITY,268
466,TIANJIN UNIVERSITY,267
467,NORTHERN ARIZONA UNIVERSITY,266
468,NEW UNIVERSITY OF LISBON (NOVA),264
469,UNIVERSITY OF GRANADA,263
470,UNIVERSITY OF FRIBOURG,263
471,UNIVERSITY OF JYVASKYLA,260
472,UNIVERSITY OF STRATHCLYDE,260
473,NOVOSIBIRSK STATE UNIVERSITY,259
474,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,259
475,UNIVERSITY OF TRENTO,257
476,LOYOLA UNIVERSITY CHICAGO,254
477,MICHIGAN TECHNOLOGICAL UNIVERSITY,252
478,UNIVERSITY OF LUXEMBURG,250
479,UNIVERSITY OF TAMPERE,249
480,UNIVERSITY OF SANTIAGO DE COMPOSTELA,248
481,UNIVERSITY OF MAGDEBURG,245
482,UNIVERSITY OF TWENTE,244
483,AUBURN UNIVERSITY,244
484,TRENT UNIVERSITY,242
485,CATHOLIC UNIVERSITY OF THE SACRED HEART,242
486,SOOCHOW UNIVERSITY,242
487,UNIVERSITY OF GIESSEN,241
488,UNIVERSITY OF ATHENS,240
489,MURDOCH UNIVERSITY,235
490,UNIVERSITY OF SOUTH AUSTRALIA,234
491,UNIVERSITY OF SIENA,232
492,KYOTO SANGYO UNIVERSITY,232
493,WEST VIRGINIA UNIVERSITY,231
494,NIIGATA UNIVERSITY,229
495,FORDHAM UNIVERSITY,229
496,UNIVERSITY OF NEWCASTLE,229
497,BANGOR UNIVERSITY,229
498,UNIVERSITY OF LOUISVILLE,228
499,UNIVERSITY OF PORTSMOUTH,228
500,TOKYO UNIVERSITY OF SCIENCE,227
501,SAINT LOUIS UNIVERSITY,227
502,SHANDONG UNIVERSITY,226
503,UNIVERSITY OF INSUBRIA,225
504,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,223
505,"UNIVERSITY OF TEXAS, SAN ANTONIO",223
506,KING SAUD UNIVERSITY,222
507,UNIVERSITY OF ARKANSAS,222
508,BAYLOR UNIVERSITY,221
509,UNIVERSITY OF HOHENHEIM,219
510,KYUNG HEE UNIVERSITY,215
511,UNIVERSITY OF SPLIT,215
512,JAGIELLONIAN UNIVERSITY,213
512,UNIVERSITY OF PRETORIA,213
514,UNIVERSITY OF SASKATCHEWAN,213
515,UNIVERSITY OF LILLE 1,213
516,UNIVERSITY OF PARIS XII,212
517,UNIVERSITY OF ALASKA,211
518,UNIVERSITY NACIONAL DE COLOMBIA,210
519,UNIVERSITY OF ROSTOCK,209
520,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,208
521,UNIVERSITY OF SASSARI,203
522,"UNIVERSITY OF CALIFORNIA, MERCED",202
523,UNIVERSITY OF IDAHO,201
524,UNIVERSITY OF ROVIRA I VIRGILI,200
525,"CUNY, HUNTER COLLEGE",197
526,MISSISSIPPI STATE UNIVERSITY,196
527,UNIVERSITY OF CANTABRIA,196
528,KEELE UNIVERSITY,193
529,HONG KONG POLYTECH UNIVERSITY,193
530,UNIVERSITY OF BASQUE COUNTRY,192
531,UNIVERSITY OF SALAMANCA,191
532,UNIVERSITY OF STELLENBOSCH,191
533,OHIO UNIVERSITY,191
534,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,190
535,UNIVERSITY OF PALERMO,188
536,"UNIVERSITY OF COLORADO, BOULDER",187
537,SAN FRANCISCO STATE UNIVERSITY,185
538,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",185
539,UNIVERSITY OF SOUTH BOHEMIA,184
540,KOC UNIVERSITY,182
541,PUSAN NATIONAL UNIVERSITY,181
542,CA FOSCARI UNIVERSITY OF VENICE,180
543,UNIVERSITY OF MODENA,179
544,DUKE NATIONAL UNIVERSITY SINGAPORE,179
545,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",177
546,UNIVERSITY OF JOHANNESBURG,176
547,VILNIUS UNIVERSITY,175
548,AOYAMA GAKUIN UNIVERSITY,174
549,UNIVERSITY OF CYPRUS,174
550,CONCORDIA UNIVERSITY,174
551,NATIONAL UNIVERSITY OF LA PLATA,174
552,KANAZAWA UNIVERSITY,174
553,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,173
554,UNIVERSITY OF TROMSO,172
555,UNIVERSITY ALCALA DE HENARES,172
556,UNIVERSITY OF STIRLING,171
557,WESLEYAN UNIVERSITY,171
558,HERIOT-WATT UNIVERSITY,170
559,UNIVERSITY OF NAMUR,170
560,BILKENT UNIVERSITY,170
561,UNIVERSITY OF TOLEDO,170
562,KUMAMOTO UNIVERSITY,169
563,MARQUETTE UNIVERSITY,168
564,WESTERN WASHINGTON UNIVERSITY,166
565,UNIVERSITY OF SHERBROOKE,165
566,CARLETON UNIVERSITY,165
567,UNIVERSITY OF PUERTO RICO,165
568,CHONNAM NATIONAL UNIVERSITY,163
569,UNIVERSITY OF BRASILIA,162
570,EWHA WOMANS UNIVERSITY,159
571,UNIVERSITY OF CONCEPCION,159
572,EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,159
573,KYUNGPOOK NATIONAL UNIVERSITY,158
574,UNIVERSITY BORDEAUX 1,158
575,UNIVERSITY OF BELGRADE,158
576,MIAMI UNIVERSITY,158
577,SWARTHMORE COLLEGE,158
578,UNIVERSITY OF MINHO,157
579,FEDERAL UNIVERSITY OF RIO GRANDE SUL,156
580,UNIVERSITY OF HERTFORDSHIRE,156
581,SHINSHU UNIVERSITY,155
582,UNIVERSITY POLITECNICA DE VALENCIA,155
583,"UNIVERSITY OF TEXAS, ARLINGTON",153
584,NATIONAL CHUNG HSING UNIVERSITY,153
585,YESHIVA UNIVERSITY,152
586,VIENNA UNIVERSITY OF ECONOMICS AND BUSINESS,150
587,UNIVERSITY OF SAARLAND,149
588,"FGV EPGE, RIO DE JANEIRO",149
589,HITOTSUBASHI UNIVERSITY,148
590,MONTCLAIR STATE UNIVERSITY,147
591,OLD DOMINION UNIVERSITY,147
592,LANZHOU UNIVERSITY,146
593,UNIVERSITY OF MONS,144
594,PABLO OLAVIDE UNIVERSITY,144
595,SOUTHWESTERN UNIVERSITY OF FINANCE AND ECONOMICS,142
596,"UNIVERSITY OF ROME, TRE",142
